id,index,model,peel,yr,sbo
01-BigSkate_2019-0,1,BigSkate_2019,0,1916,1
01-BigSkate_2019-0,1,BigSkate_2019,0,1917,1
01-BigSkate_2019-0,1,BigSkate_2019,0,1918,0.999544473272464
01-BigSkate_2019-0,1,BigSkate_2019,0,1919,0.998637380919372
01-BigSkate_2019-0,1,BigSkate_2019,0,1920,0.997274761838744
01-BigSkate_2019-0,1,BigSkate_2019,0,1921,0.995460577132558
01-BigSkate_2019-0,1,BigSkate_2019,0,1922,0.993202749004773
01-BigSkate_2019-0,1,BigSkate_2019,0,1923,0.990517121863302
01-BigSkate_2019-0,1,BigSkate_2019,0,1924,0.987435384523975
01-BigSkate_2019-0,1,BigSkate_2019,0,1925,0.984009031312511
01-BigSkate_2019-0,1,BigSkate_2019,0,1926,0.980313323166505
01-BigSkate_2019-0,1,BigSkate_2019,0,1927,0.976399754411677
01-BigSkate_2019-0,1,BigSkate_2019,0,1928,0.972307936067814
01-BigSkate_2019-0,1,BigSkate_2019,0,1929,0.968057673644808
01-BigSkate_2019-0,1,BigSkate_2019,0,1930,0.963652928244638
01-BigSkate_2019-0,1,BigSkate_2019,0,1931,0.959081816561367
01-BigSkate_2019-0,1,BigSkate_2019,0,1932,0.954348299696976
01-BigSkate_2019-0,1,BigSkate_2019,0,1933,0.949448416549484
01-BigSkate_2019-0,1,BigSkate_2019,0,1934,0.944390089322849
01-BigSkate_2019-0,1,BigSkate_2019,0,1935,0.939177279119051
01-BigSkate_2019-0,1,BigSkate_2019,0,1936,0.933817908142045
01-BigSkate_2019-0,1,BigSkate_2019,0,1937,0.928327820799747
01-BigSkate_2019-0,1,BigSkate_2019,0,1938,0.922722861500069
01-BigSkate_2019-0,1,BigSkate_2019,0,1939,0.917014913548949
01-BigSkate_2019-0,1,BigSkate_2019,0,1940,0.909579925135173
01-BigSkate_2019-0,1,BigSkate_2019,0,1941,0.902505397001446
01-BigSkate_2019-0,1,BigSkate_2019,0,1942,0.894571309738369
01-BigSkate_2019-0,1,BigSkate_2019,0,1943,0.88742152066705
01-BigSkate_2019-0,1,BigSkate_2019,0,1944,0.880929274524173
01-BigSkate_2019-0,1,BigSkate_2019,0,1945,0.874635083480224
01-BigSkate_2019-0,1,BigSkate_2019,0,1946,0.868305242518469
01-BigSkate_2019-0,1,BigSkate_2019,0,1947,0.861979362658692
01-BigSkate_2019-0,1,BigSkate_2019,0,1948,0.855673288308808
01-BigSkate_2019-0,1,BigSkate_2019,0,1949,0.849232536491652
01-BigSkate_2019-0,1,BigSkate_2019,0,1950,0.842708601532947
01-BigSkate_2019-0,1,BigSkate_2019,0,1951,0.836541165752312
01-BigSkate_2019-0,1,BigSkate_2019,0,1952,0.830793606781407
01-BigSkate_2019-0,1,BigSkate_2019,0,1953,0.824677665326494
01-BigSkate_2019-0,1,BigSkate_2019,0,1954,0.816038501911232
01-BigSkate_2019-0,1,BigSkate_2019,0,1955,0.81072270305599
01-BigSkate_2019-0,1,BigSkate_2019,0,1956,0.80443247311402
01-BigSkate_2019-0,1,BigSkate_2019,0,1957,0.799841555920857
01-BigSkate_2019-0,1,BigSkate_2019,0,1958,0.795448693826623
01-BigSkate_2019-0,1,BigSkate_2019,0,1959,0.791879740943931
01-BigSkate_2019-0,1,BigSkate_2019,0,1960,0.788393971202789
01-BigSkate_2019-0,1,BigSkate_2019,0,1961,0.785514250064368
01-BigSkate_2019-0,1,BigSkate_2019,0,1962,0.780863916341526
01-BigSkate_2019-0,1,BigSkate_2019,0,1963,0.777136519379691
01-BigSkate_2019-0,1,BigSkate_2019,0,1964,0.773155611891228
01-BigSkate_2019-0,1,BigSkate_2019,0,1965,0.769285615258165
01-BigSkate_2019-0,1,BigSkate_2019,0,1966,0.766437582935573
01-BigSkate_2019-0,1,BigSkate_2019,0,1967,0.763470717553623
01-BigSkate_2019-0,1,BigSkate_2019,0,1968,0.760095858667881
01-BigSkate_2019-0,1,BigSkate_2019,0,1969,0.755869362856747
01-BigSkate_2019-0,1,BigSkate_2019,0,1970,0.753219385633083
01-BigSkate_2019-0,1,BigSkate_2019,0,1971,0.752399437523519
01-BigSkate_2019-0,1,BigSkate_2019,0,1972,0.752015210631598
01-BigSkate_2019-0,1,BigSkate_2019,0,1973,0.751250717949734
01-BigSkate_2019-0,1,BigSkate_2019,0,1974,0.750315897882791
01-BigSkate_2019-0,1,BigSkate_2019,0,1975,0.749896021073063
01-BigSkate_2019-0,1,BigSkate_2019,0,1976,0.749076072963498
01-BigSkate_2019-0,1,BigSkate_2019,0,1977,0.747923392287734
01-BigSkate_2019-0,1,BigSkate_2019,0,1978,0.746251807252778
01-BigSkate_2019-0,1,BigSkate_2019,0,1979,0.741530173694322
01-BigSkate_2019-0,1,BigSkate_2019,0,1980,0.734986433225723
01-BigSkate_2019-0,1,BigSkate_2019,0,1981,0.733096987581945
01-BigSkate_2019-0,1,BigSkate_2019,0,1982,0.72790398288804
01-BigSkate_2019-0,1,BigSkate_2019,0,1983,0.725000495137747
01-BigSkate_2019-0,1,BigSkate_2019,0,1984,0.723099166188034
01-BigSkate_2019-0,1,BigSkate_2019,0,1985,0.723178388227605
01-BigSkate_2019-0,1,BigSkate_2019,0,1986,0.722691172684241
01-BigSkate_2019-0,1,BigSkate_2019,0,1987,0.723622031649205
01-BigSkate_2019-0,1,BigSkate_2019,0,1988,0.724667762571547
01-BigSkate_2019-0,1,BigSkate_2019,0,1989,0.726272008872868
01-BigSkate_2019-0,1,BigSkate_2019,0,1990,0.727686122279218
01-BigSkate_2019-0,1,BigSkate_2019,0,1991,0.728371392921511
01-BigSkate_2019-0,1,BigSkate_2019,0,1992,0.728319898595789
01-BigSkate_2019-0,1,BigSkate_2019,0,1993,0.728216909944347
01-BigSkate_2019-0,1,BigSkate_2019,0,1994,0.727420728446654
01-BigSkate_2019-0,1,BigSkate_2019,0,1995,0.726561169317304
01-BigSkate_2019-0,1,BigSkate_2019,0,1996,0.736333207898437
01-BigSkate_2019-0,1,BigSkate_2019,0,1997,0.738337525499594
01-BigSkate_2019-0,1,BigSkate_2019,0,1998,0.731714562991424
01-BigSkate_2019-0,1,BigSkate_2019,0,1999,0.738484086272801
01-BigSkate_2019-0,1,BigSkate_2019,0,2000,0.741989661523836
01-BigSkate_2019-0,1,BigSkate_2019,0,2001,0.742377849517736
01-BigSkate_2019-0,1,BigSkate_2019,0,2002,0.748367035709334
01-BigSkate_2019-0,1,BigSkate_2019,0,2003,0.75447505496029
01-BigSkate_2019-0,1,BigSkate_2019,0,2004,0.755310847477768
01-BigSkate_2019-0,1,BigSkate_2019,0,2005,0.759616565328474
01-BigSkate_2019-0,1,BigSkate_2019,0,2006,0.761692182765245
01-BigSkate_2019-0,1,BigSkate_2019,0,2007,0.760583074211246
01-BigSkate_2019-0,1,BigSkate_2019,0,2008,0.763779683507952
01-BigSkate_2019-0,1,BigSkate_2019,0,2009,0.762967657602345
01-BigSkate_2019-0,1,BigSkate_2019,0,2010,0.767930918381494
01-BigSkate_2019-0,1,BigSkate_2019,0,2011,0.773345744786199
01-BigSkate_2019-0,1,BigSkate_2019,0,2012,0.776427482125527
01-BigSkate_2019-0,1,BigSkate_2019,0,2013,0.779937018478541
01-BigSkate_2019-0,1,BigSkate_2019,0,2014,0.78869501495316
01-BigSkate_2019-0,1,BigSkate_2019,0,2015,0.78841773781466
01-BigSkate_2019-0,1,BigSkate_2019,0,2016,0.789380285595453
01-BigSkate_2019-0,1,BigSkate_2019,0,2017,0.786251015032382
01-BigSkate_2019-0,1,BigSkate_2019,0,2018,0.78741954011606
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1971,1
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1972,1
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1973,0.998318353145839
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1974,0.989936113416183
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1975,0.981551874106438
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1976,0.964283500464902
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1977,0.937679087391648
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1978,0.901794623129143
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1979,0.857629897721479
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1980,0.807350456404155
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1981,0.744501654652523
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1982,0.670433209026105
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1983,0.60098979214365
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1984,0.535843472870697
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1985,0.473584547245079
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1986,0.412433388988312
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1987,0.351204247108107
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1988,0.289661171154058
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1989,0.237554113636136
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1990,0.197952030073685
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1991,0.170851521180552
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1992,0.153139440717449
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1993,0.149299247158097
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1994,0.144592035672509
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1995,0.138548104897971
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1996,0.129874726307475
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1997,0.118230771537977
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1998,0.111305825776587
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,1999,0.104430469601384
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,2000,0.0989976105017946
02-Empirical_Wtatage_Age_Selex-0,2,Empirical_Wtatage_Age_Selex,0,2001,0.0966734985653013
03-growth_timevary-0,3,growth_timevary,0,1960,1
03-growth_timevary-0,3,growth_timevary,0,1961,1
03-growth_timevary-0,3,growth_timevary,0,1962,1
03-growth_timevary-0,3,growth_timevary,0,1963,1
03-growth_timevary-0,3,growth_timevary,0,1964,1
03-growth_timevary-0,3,growth_timevary,0,1965,1
03-growth_timevary-0,3,growth_timevary,0,1966,1
03-growth_timevary-0,3,growth_timevary,0,1967,0.970026823777363
03-growth_timevary-0,3,growth_timevary,0,1968,0.926342386358193
03-growth_timevary-0,3,growth_timevary,0,1969,0.908293816161326
03-growth_timevary-0,3,growth_timevary,0,1970,0.881517938401111
03-growth_timevary-0,3,growth_timevary,0,1971,0.84705177947023
03-growth_timevary-0,3,growth_timevary,0,1972,0.834506873592949
03-growth_timevary-0,3,growth_timevary,0,1973,0.832404081046127
03-growth_timevary-0,3,growth_timevary,0,1974,0.821626670498635
03-growth_timevary-0,3,growth_timevary,0,1975,0.801338793888011
03-growth_timevary-0,3,growth_timevary,0,1976,0.781079657038847
03-growth_timevary-0,3,growth_timevary,0,1977,0.759929587584423
03-growth_timevary-0,3,growth_timevary,0,1978,0.764264501604637
03-growth_timevary-0,3,growth_timevary,0,1979,0.775573597739139
03-growth_timevary-0,3,growth_timevary,0,1980,0.778770896201562
03-growth_timevary-0,3,growth_timevary,0,1981,0.7926929156488
03-growth_timevary-0,3,growth_timevary,0,1982,0.794295157350194
03-growth_timevary-0,3,growth_timevary,0,1983,0.802296785936677
03-growth_timevary-0,3,growth_timevary,0,1984,0.808183647075729
03-growth_timevary-0,3,growth_timevary,0,1985,0.744316712171289
03-growth_timevary-0,3,growth_timevary,0,1986,0.710248119940605
03-growth_timevary-0,3,growth_timevary,0,1987,0.668807778895435
03-growth_timevary-0,3,growth_timevary,0,1988,0.631340709872108
03-growth_timevary-0,3,growth_timevary,0,1989,0.598182210087656
03-growth_timevary-0,3,growth_timevary,0,1990,0.558950040714662
03-growth_timevary-0,3,growth_timevary,0,1991,0.535079273842027
03-growth_timevary-0,3,growth_timevary,0,1992,0.50523542654596
03-growth_timevary-0,3,growth_timevary,0,1993,0.481379029554055
03-growth_timevary-0,3,growth_timevary,0,1994,0.480995832734588
03-growth_timevary-0,3,growth_timevary,0,1995,0.447782248407338
03-growth_timevary-0,3,growth_timevary,0,1996,0.44057814820137
03-growth_timevary-0,3,growth_timevary,0,1997,0.423293576663314
03-growth_timevary-0,3,growth_timevary,0,1998,0.403661924606026
03-growth_timevary-0,3,growth_timevary,0,1999,0.387136561766537
03-growth_timevary-0,3,growth_timevary,0,2000,0.379424725774776
03-growth_timevary-0,3,growth_timevary,0,2001,0.388077788954352
03-growth_timevary-0,3,growth_timevary,0,2002,0.394129903721799
03-growth_timevary-0,3,growth_timevary,0,2003,0.4096948795325
03-growth_timevary-0,3,growth_timevary,0,2004,0.41907362168894
03-growth_timevary-0,3,growth_timevary,0,2005,0.400296977535086
03-growth_timevary-0,3,growth_timevary,0,2006,0.377858408775207
03-growth_timevary-0,3,growth_timevary,0,2007,0.357541792403123
03-growth_timevary-0,3,growth_timevary,0,2008,0.352553048809695
03-growth_timevary-0,3,growth_timevary,0,2009,0.343449729367246
04-Hake_2018-0,4,Hake_2018,0,1966,0.437624808947677
04-Hake_2018-0,4,Hake_2018,0,1967,0.419575185338609
04-Hake_2018-0,4,Hake_2018,0,1968,0.405133772337052
04-Hake_2018-0,4,Hake_2018,0,1969,0.440087419829446
04-Hake_2018-0,4,Hake_2018,0,1970,0.506252231919665
04-Hake_2018-0,4,Hake_2018,0,1971,0.518093904895225
04-Hake_2018-0,4,Hake_2018,0,1972,0.543959889725313
04-Hake_2018-0,4,Hake_2018,0,1973,0.694142014369992
04-Hake_2018-0,4,Hake_2018,0,1974,0.686894167726085
04-Hake_2018-0,4,Hake_2018,0,1975,0.618746696758896
04-Hake_2018-0,4,Hake_2018,0,1976,0.665210621794963
04-Hake_2018-0,4,Hake_2018,0,1977,0.631268301741255
04-Hake_2018-0,4,Hake_2018,0,1978,0.583561643835617
04-Hake_2018-0,4,Hake_2018,0,1979,0.572574171154313
04-Hake_2018-0,4,Hake_2018,0,1980,0.661810961760967
04-Hake_2018-0,4,Hake_2018,0,1981,0.645432599597183
04-Hake_2018-0,4,Hake_2018,0,1982,0.726204522404902
04-Hake_2018-0,4,Hake_2018,0,1983,1.13678917822503
04-Hake_2018-0,4,Hake_2018,0,1984,1.16330652649021
04-Hake_2018-0,4,Hake_2018,0,1985,0.981327581527561
04-Hake_2018-0,4,Hake_2018,0,1986,0.9858928392875
04-Hake_2018-0,4,Hake_2018,0,1987,1.23806762180925
04-Hake_2018-0,4,Hake_2018,0,1988,1.1964603539646
04-Hake_2018-0,4,Hake_2018,0,1989,1.03127115859843
04-Hake_2018-0,4,Hake_2018,0,1990,1.04599254360278
04-Hake_2018-0,4,Hake_2018,0,1991,0.983364520690788
04-Hake_2018-0,4,Hake_2018,0,1992,0.847232419615181
04-Hake_2018-0,4,Hake_2018,0,1993,0.79288642564315
04-Hake_2018-0,4,Hake_2018,0,1994,0.715542731441142
04-Hake_2018-0,4,Hake_2018,0,1995,0.556052966131958
04-Hake_2018-0,4,Hake_2018,0,1996,0.54810233262388
04-Hake_2018-0,4,Hake_2018,0,1997,0.544265573442656
04-Hake_2018-0,4,Hake_2018,0,1998,0.47454111731684
04-Hake_2018-0,4,Hake_2018,0,1999,0.403625351750539
04-Hake_2018-0,4,Hake_2018,0,2000,0.336500635650721
04-Hake_2018-0,4,Hake_2018,0,2001,0.44558686988444
04-Hake_2018-0,4,Hake_2018,0,2002,0.774753953176111
04-Hake_2018-0,4,Hake_2018,0,2003,0.819886582770294
04-Hake_2018-0,4,Hake_2018,0,2004,0.698224463267959
04-Hake_2018-0,4,Hake_2018,0,2005,0.561498135900696
04-Hake_2018-0,4,Hake_2018,0,2006,0.455583013127259
04-Hake_2018-0,4,Hake_2018,0,2007,0.358324167583242
04-Hake_2018-0,4,Hake_2018,0,2008,0.330298398731555
04-Hake_2018-0,4,Hake_2018,0,2009,0.295339037524819
04-Hake_2018-0,4,Hake_2018,0,2010,0.279403202536889
04-Hake_2018-0,4,Hake_2018,0,2011,0.349322210636079
04-Hake_2018-0,4,Hake_2018,0,2012,0.431622552030511
04-Hake_2018-0,4,Hake_2018,0,2013,0.71539988858257
04-Hake_2018-0,4,Hake_2018,0,2014,0.713428657134287
04-Hake_2018-0,4,Hake_2018,0,2015,0.587246989586756
04-Hake_2018-0,4,Hake_2018,0,2016,0.576253803191109
04-Hake_2018-0,4,Hake_2018,0,2017,0.653288956818604
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1966,0.42813677040203
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1967,0.411091224789635
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1968,0.398362494991318
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1969,0.434008281020435
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1970,0.500900227060238
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1971,0.514876452517697
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1972,0.543462000801389
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1973,0.694457058902097
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1974,0.687963136102578
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1975,0.792595164952585
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1976,0.966656871911313
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1977,0.832715373313744
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1978,0.706344330172299
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1979,0.740235074128489
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1980,0.745842126352344
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1981,0.682770134900494
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1982,0.705930279150528
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1983,1.02234539869106
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1984,1.06400160277815
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1985,0.963518098036597
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1986,0.971344997996527
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1987,1.13509817016161
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1988,1.09473754507814
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1989,0.899147856284226
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1990,0.952341391745693
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1991,0.895581674903166
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1992,0.745828769867771
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1993,0.590890877521036
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1994,0.574927207159076
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1995,0.490532923734473
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1996,0.480983037264592
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1997,0.498645652464271
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1998,0.422660611726993
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,1999,0.353142780820088
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2000,0.371737678642981
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2001,0.516147989849072
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2002,0.902820889541873
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2003,0.828011219447042
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2004,0.669352210498197
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2005,0.520975023373848
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2006,0.413615600373982
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2007,0.318415920929611
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2008,0.31543475357286
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2009,0.268123413917457
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2010,0.25769547215173
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2011,0.31189795645786
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2012,0.386039802324028
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2013,0.685238413249633
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2014,0.709475090156271
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2015,0.516690263122746
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2016,0.448158140777347
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2017,0.535915587017497
05-Hake_2019_semi_parametric_selex-0,5,Hake_2019_semi_parametric_selex,0,2018,0.570671831174035
06-platoons-0,6,platoons,0,1971,0.981133904585076
06-platoons-0,6,platoons,0,1972,0.976564438346711
06-platoons-0,6,platoons,0,1973,0.966419927539209
06-platoons-0,6,platoons,0,1974,0.951071713180141
06-platoons-0,6,platoons,0,1975,0.932015017950888
06-platoons-0,6,platoons,0,1976,0.912425957722989
06-platoons-0,6,platoons,0,1977,0.894779043879035
06-platoons-0,6,platoons,0,1978,0.877122271423994
06-platoons-0,6,platoons,0,1979,0.85439488666705
06-platoons-0,6,platoons,0,1980,0.822674805497819
06-platoons-0,6,platoons,0,1981,0.780092178013654
06-platoons-0,6,platoons,0,1982,0.732440581329434
06-platoons-0,6,platoons,0,1983,0.679263233131506
06-platoons-0,6,platoons,0,1984,0.620888753789404
06-platoons-0,6,platoons,0,1985,0.559190279409469
06-platoons-0,6,platoons,0,1986,0.497896008084061
06-platoons-0,6,platoons,0,1987,0.442600701604489
06-platoons-0,6,platoons,0,1988,0.404360792303711
06-platoons-0,6,platoons,0,1989,0.381625192037528
06-platoons-0,6,platoons,0,1990,0.368749845959202
06-platoons-0,6,platoons,0,1991,0.361022337969619
06-platoons-0,6,platoons,0,1992,0.356378932148109
06-platoons-0,6,platoons,0,1993,0.34800075582685
06-platoons-0,6,platoons,0,1994,0.336402099884161
06-platoons-0,6,platoons,0,1995,0.323250712695426
06-platoons-0,6,platoons,0,1996,0.311379301846025
06-platoons-0,6,platoons,0,1997,0.303809531633818
06-platoons-0,6,platoons,0,1998,0.301993904092145
06-platoons-0,6,platoons,0,1999,0.304943271908709
06-platoons-0,6,platoons,0,2000,0.310073035877129
06-platoons-0,6,platoons,0,2001,0.315623433918552
07-Sablefish2015-0,7,Sablefish2015,0,1970,1
07-Sablefish2015-0,7,Sablefish2015,0,1971,0.99774308734664
07-Sablefish2015-0,7,Sablefish2015,0,1972,0.995696758835378
07-Sablefish2015-0,7,Sablefish2015,0,1973,1.01816669718611
07-Sablefish2015-0,7,Sablefish2015,0,1974,1.04309192455594
07-Sablefish2015-0,7,Sablefish2015,0,1975,1.0620719648416
07-Sablefish2015-0,7,Sablefish2015,0,1976,1.06706189342611
07-Sablefish2015-0,7,Sablefish2015,0,1977,1.05243850332662
07-Sablefish2015-0,7,Sablefish2015,0,1978,1.0422480620155
07-Sablefish2015-0,7,Sablefish2015,0,1979,1.03305560642129
07-Sablefish2015-0,7,Sablefish2015,0,1980,1.00905664408228
07-Sablefish2015-0,7,Sablefish2015,0,1981,0.98240401635842
07-Sablefish2015-0,7,Sablefish2015,0,1982,0.957935054629799
07-Sablefish2015-0,7,Sablefish2015,0,1983,0.92104315448941
07-Sablefish2015-0,7,Sablefish2015,0,1984,0.889914850759934
07-Sablefish2015-0,7,Sablefish2015,0,1985,0.858237197094549
07-Sablefish2015-0,7,Sablefish2015,0,1986,0.820014649331624
07-Sablefish2015-0,7,Sablefish2015,0,1987,0.783485930537753
07-Sablefish2015-0,7,Sablefish2015,0,1988,0.756740218519197
07-Sablefish2015-0,7,Sablefish2015,0,1989,0.737732710736739
07-Sablefish2015-0,7,Sablefish2015,0,1990,0.719912409204663
07-Sablefish2015-0,7,Sablefish2015,0,1991,0.702620093999878
07-Sablefish2015-0,7,Sablefish2015,0,1992,0.685858817066471
07-Sablefish2015-0,7,Sablefish2015,0,1993,0.674047793444424
07-Sablefish2015-0,7,Sablefish2015,0,1994,0.660179759506806
07-Sablefish2015-0,7,Sablefish2015,0,1995,0.642389977415614
07-Sablefish2015-0,7,Sablefish2015,0,1996,0.618574131721907
07-Sablefish2015-0,7,Sablefish2015,0,1997,0.593424586461576
07-Sablefish2015-0,7,Sablefish2015,0,1998,0.57412256607459
07-Sablefish2015-0,7,Sablefish2015,0,1999,0.55263535372032
07-Sablefish2015-0,7,Sablefish2015,0,2000,0.526072758347067
07-Sablefish2015-0,7,Sablefish2015,0,2001,0.499233962033816
07-Sablefish2015-0,7,Sablefish2015,0,2002,0.487888359885247
07-Sablefish2015-0,7,Sablefish2015,0,2003,0.492660074467436
07-Sablefish2015-0,7,Sablefish2015,0,2004,0.499642922541659
07-Sablefish2015-0,7,Sablefish2015,0,2005,0.505202038698651
07-Sablefish2015-0,7,Sablefish2015,0,2006,0.503538729170482
07-Sablefish2015-0,7,Sablefish2015,0,2007,0.496163706280901
07-Sablefish2015-0,7,Sablefish2015,0,2008,0.482709210767259
07-Sablefish2015-0,7,Sablefish2015,0,2009,0.463321735945798
07-Sablefish2015-0,7,Sablefish2015,0,2010,0.439011475309772
07-Sablefish2015-0,7,Sablefish2015,0,2011,0.430997070133675
07-Sablefish2015-0,7,Sablefish2015,0,2012,0.421424647500458
